group	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_extr-ctrl--extr-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_extr-ctrl--extr-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_extr-ctrl--extr-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_extr-ctrl--extr-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-0d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-0d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-0d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-0d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-12d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-12d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-12d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-12d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-3d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-3d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-3d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-3d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-6d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-6d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-6d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-6d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-9d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-9d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-9d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-9d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-med-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-med-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-med-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-med-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-0d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-0d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-0d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-0d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-12d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-12d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-12d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-12d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-3d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-3d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-3d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-3d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-6d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-6d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-6d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-6d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-9d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-9d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-9d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-9d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-med-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-med-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-med-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-med-ctrl-_
0010_adenine_negative_M-H134p0472_2p23	1624540.869	3731095.332	2989971.08	6393230.852	3493085.068	1895475.506	3860703.199	4303995.066	571281374.6	1876551866	1961765235	2092933419	10067653.34	8322232.953	14445938.06	14015967.21	154314522.1	143919406.2	181030895.1	163525993.1	1038722857	2194969815	1961322826	1024669861	2583206.51	2929755.539	1059410.266	2086803.861	3895702.598	2565162.508	3273102.777	2638682.361	14965318248	1698594909	2005261653	1167346463	6658082.654	6364884.813	7267751.373	6196478.182	150947885.7	123247213.5	523558112.4	156551212.7	3055532118	3008471636	1856688526	3288116272	2572036.9	2398757.823	1493834.873	2785045.469
0011_xanthine_negative_M-H151p0261_2p39	3260342.787	8923478.601	7334474.484	1761143.061	687472.1582	3267949.826	318297.2695	447136.4434	129925.5547	5477434.566	4723826.527	7726465.064	417908.8438	354268.9219	453849.8027	708218.5762	845532.5488	1461153.641	2247630.334	902538.0391	3289322.641	6838351.553	2992873.477	2161465.07	588215.4551	428133.1211	2331292.811	1411947.602	2933440.713	670308.7969	1490422.102	1771196.717	5968152.516	12752150.73	14920767.98	10796877.76	1025134.303	1645848.445	1553792.533	322087.5039	1080425.887	1248272.316	2937372.842	3047275.703	5225160.402	3633737.178	4176230.406	5607666.635	3479276.625	2302890.129	454894.6367	806499.7168
0012_4-pyridoxic_acid_negative_M-H182p0459_2p53	283254.7344	410493.0576	292118.209	183206.2344	3488948.756	313963.0254	2983139.084	3649389.783	471190751.7	255207274.3	278351399	168682154.9	15598040.72	14151337.89	18042721.25	13512809.3	151860493.1	121083931.6	161810727.1	158830335.4	290953330.7	97282003.91	189534824.9	205981666.6	470645.082	446092.7139	245268.3418	468218.6387	254208.4688	286726.1035	236370.5547	266706.3496	5359732.025	3832242.656	1603507.17	5995893.625	447844.875	272125.8203	849092.3262	374451.1465	1094424.883	1069698.578	1027961.17	1265848.336	1399115.99	976737.8086	1913304.377	657208.4434	293364.6689	263527.166	224651.0195	228623.7031
0013_mandelic_acid_negative_M-H151p0400_2p71	3578998.118	7937414.754	5822981.256	5255537.268	138563934.5	5482022.1	227086275.1	157809438	273480055.9	177106705.3	395568647.6	261534212.6	146225340.4	242947406.5	154465335.2	149081889.9	204476545.7	34042945.66	341007550.4	175766305.2	424332099.9	166661918.2	423164142.7	191981666.3	223025005.1	115470975.9	16827113.08	169255610.3	5861004.027	4955969.059	4584086.926	6042038.127	9230470.137	7337213.143	6609586.244	4430999.123	7953815.705	7863922.404	11140039.78	14651947.04	11498306.25	11085174.88	16325207.94	14015358.76	9496686.168	7755539.551	5841651.43	5363068.789	5385251.859	5029022.422	4342414.438	5767813.381
0014_hypoxanthine_negative_M-H135p0312_2p76	7418357.668	10636206.66	6840795.885	7689544.852	5700561.561	6871883.328	5723660.967	6402612.225	29828983.59	183582931.6	294493832.5	371603360.2	5896117.018	5733016.133	5730785.375	6225802.848	10031285.96	6890780.641	10175276.76	9408481.551	83040496.26	136407540.4	166932123	76551220.94	6703081.398	4931472.822	6574496.09	5498396.81	7009178.984	7620158.033	7222859.646	7340335.762	48813961.44	69409593.73	64491826.68	37093327.05	6792335.807	7649974.445	7296036.389	7944018.676	62955961.99	36366386.58	131433381	82668542.99	315937591.9	404773693.6	263195521.1	361937741.8	6915191.43	7561601.58	7444039.205	6701013.555
0015_N-acetyl-leucine_negative_M-H172p0979_2p94	1189065.417	2265635.865	1387154.889	1170046.119	1814016.463	1347398.033	1587445.686	1764844.278	71383689.05	64913862.91	72391972.36	80156109.16	5550518.746	4852726.168	5311872.508	4859683.811	27696763.12	21675286.37	23661741.46	26041435.8	53457750.3	43734950.7	67036684.79	42797252.11	1437585.277	1004448.605	1081552.181	1706804.254	1028509.437	861654.0938	1222518.834	1338503.613	9142987.582	5031441.977	4467498.494	3823077.814	936001.3535	1090727.604	1322979.852	843438.4053	2300906.385	2002540.049	1532902.295	2425046.516	3016688.068	3174787.686	3037351.699	3454459.229	1276693.249	1389826.883	1070086.818	643994.498
0016_pterin_negative_M-H162p0421_3p36		35252.96094	28411.13672	115001.8779		19338.3457			581398.752	600723.5723	775701.2109	958548.5977					42487.55469	107015.1738	16970.99219	74035.91699	300200.1758	313852.1328	1012475.572	423175.1484								15365.74707	47169351.3	25126863.55	21171860.96	15331231.19	185973.2246	380167.6611	566075.3027	507015.8906	6552175.25	4618958.006	7466573.324	7333349.889	23110812.54	20980214.85	17556111.36	29624655.49				
0017_2-oxovaleric_acid_negative_M-H115p0400_4p08	3624564.897	4372472.971	4397685.924	4854639.994	5318450.977	4673301.871	3870354.795	5324874.072	958500118.4	1282449716	1018769418	842780116.8	4445603.607	8192035.787	6052439.566	3993058.037	13701886.37	80868023.49	13341586.25	7507908.768	233231007.8	79256237.05	412587649	274617039.6	5609097.59	6946053.842	5083200.236	16064298.97	4370134.361	3538692.42	3811939.116	3746406.422	17309953.51	103796675.7	87055098.75	62504373.64	3958018.135	3801126.721	3863341.98	3193945.263	7193799.787	5642430.787	4522934.969	7004284.803	62662544.89	41176362.26	24658071.54	46870079.53	5666383.833	3868730.353	4102120.83	2685289.904
0018_formyl-methionyl_peptide_negative_M-H176p0387_4p50									117983616.3	98152400.52	116436695.5	109685541.4	1473684.623	1142413.057	978685.0215	804811.2646	13456056.58	8585699.354	7118438.464	11150271.47	71983134.12	53606147.51	81872634.19	66869481.16									7186493.406	6319019.151	5531998.467	14703442.33		39504.87891	198081.5361	219539.0107	6598570.658	4839760.416	4324372.715	5531568.308	6429177.067	3143739.768	4329057.217	3039853.038				
0019_inosine_negative_M-H267p0735_5p05		4557155.548	599486.5898	3852473.945	1866607.819		115667.2051	88436.88477	3460075.432	3674947.922	6665568.354	5398427.441	1352090.094	1296673.837	1125372.1	1242337.975	13619552.71	11086866.21	22787405.65	20433596.59	7020787.441	5308460.69	7737303.23	5771613.826	115684.3643	70994.75195		109663.9395	2154937.921	172668.4287	516720.0078	757220.9336	47585230.89	144723210.3	133712372.3	297703756.9	4547305.921	5788073.066	6370280.495	4259602.596	894755857.4	863703916.1	759981083.6	819646582.3	378782871.8	315699091	411777102.6	337877309.7	159476.1797	16219.76074	126502.832	115415.7969
0020_nicotinic_acid_negative_M-H122p0247_5p25	3224849.773	4178778.389	3662110.443	4162618.393	4035791.496	3394553.638	3168541.783	3749808.969	10241223.16	15610986.7	17982685.48	15922471.53	3377571.497	4133814.694	4207256.485	4141507.219	8676935.988	6113472.386	5459351.793	6812562.979	15506930.71	11948232.41	17373337.18	12183755.11	3821489.983	3750722.843	3959834.728	3449273.622	3049085.95	3211220.221	3031176.775	3250566.572	3934240.43	3893929.889	3970014.148	3767137.828	3179864.922	3156203.32	3331147.555	3048443.54	3361868.052	3289555.106	3683046.32	2999980.789	4147651.186	4438914.654	3526575.524	3694035.365	3475107.207	3194940.328	2897973.656	2552341.992
0021_34-hydroxyphenyl_lactic_acid_negative_M-H181p0506_5p51	737422.5264	1216329.99	2909922.458	6638656.034	4033496.987	1179591.009	2970280.575	3254021.467	330934493.9	214750637.7	231692545.8	213934171.1	4900905.654	4503141.569	4695498.879	4378561.648	16097901.3	1884025.224	16115343.88	15060049.05	80454170.07	64695269.31	75544387.36	72486712.51	2433478.433	1603076.416	1111521.309	1798870.912	2191846.517	1969176.351	1024671.543	1111665.466	845101.2969	1215827.904	1197242.459	1503628.504	1862800.872	2373802.675	1561727.855	1324482.039	1992784.498	1706108.533	4350494.702	1896213.605	6006938.874	1828467.885	1956829.605	1291625.566	2387799.42	1073158.585	974224.3701	999219.5234
0022_isonicotinic_acid_negative_M-H122p0247_5p58	3217492.818	4181171.943	3642715.775	4140592.496	4011355.905	3382082.913	3168541.783	3734106.285	10193192.6	15571345.86	17983797.62	15945134.02	3392180.101	4131620.208	4194517.562	4139792.965	8652024.691	6113472.386	5457134.445	6804049.535	15528734.72	11967409.65	17367703.21	12184475.12	3802234.345	3746581.134	3977391.474	3446733.476	3042283.683	3168850.939	3023994.783	3264609.049	3899849.336	3881484.127	3996425.951	3762521.047	3201194.621	3136661.245	3317885.348	3026835.929	3363906.843	3273259.81	3669610.051	2956768.816	4156725.713	4406493.676	3549098.708	3665424.23	3460819.813	3180188	2889621.936	2540586.234
0023_n-acetyl-tryptophan_negative_M-H245p0931_6p00								15596.22266	23169841.82	13131524.29	11493630.03	9527730.691	183348.2168	36045.85156	59672.62109	182536.252	2278506.604	506418.7754	1740471.518	1962034.799	6857675.371	4457077.328	6167045.624	5797831.514	17360.37305	12542.62012		26040.36914				12804.91113					15191.58496	24294.02832		13159.4043	20410.01367	20660.60156	22440.8125	39601.52148	19396.98633							35763.13184
0024_N-acetyl-glucosamine_negative_M-H220p0826_6p54	33071.35938	36694.72949	18028.25781	83827.34473		41747.42578	12711.15723	44485.33594	5884844.403	12384064.93	13819921.15	35903218.97	63741.66309	57129.72656	37825.4375	13549.09766	198174.0176	61388.10254	277277.7617	488914.4639	13508700.04	13662001.36	13793268.6	10673672.11	18413.54688	45986.86914	18151.61523	11914.43457		11817.98242	17872.32422	37016.99219	49749.07422	1778376.436	254671.5957	108510.0547	12148.53125	55026.18848	69154.87305	61079.52539	61990.24414		1391286.039		641254.0723	516034.5615	2858368.01	3174021.859		27733.04102	33348.51758	
0025_pantothenic_acid_negative_M-H218p1034_6p55	1127291.203	3172075.62	1027838.421	1340583.737	2709262.84	1021064.83	2265856.752	2358853.666	1151947779	813877941.3	933621057.8	892585400.4	7259325.085	5867722.68	6552893.344	6506614.563	90216031.35	14421153.17	80464719.17	90056319.89	362716416.5	235019477	354452321.2	314905979.2	1426290.243	1468505.631	1079187.587	1350330.068	556844.5889	955268.4844	44874.65918	509644.3955	547836.7461	1587256.773	846830.6543	4233898.504	1554138.561	1494098.137	1853423.165	1593217.09	9003592.299	6788233.57	8248838.115	9644513.785	5267178.797	3219128.714	2736768.615	1337752.514	585473.999	650212.708	544293.0684	1120927.138
0026_N-acetyl-mannosamine_negative_M-H220p0826_6p66	33071.35938	36694.72949	18028.25781	83827.34473		41747.42578	12711.15723	44485.33594	5884844.403	12402218.74	13819921.15	35929069.14	63741.66309	57129.72656	37825.4375	13549.09766	198174.0176	61388.10254	277277.7617	488914.4639	13508700.04	13662001.36	13793268.6	10673672.11	18413.54688	45986.86914	18151.61523	11914.43457		11817.98242	17872.32422	37016.99219	49749.07422	1778376.436	254671.5957	108510.0547	12148.53125	55026.18848	69154.87305	61079.52539	61990.24414		1391286.039		641254.0723	516034.5615	2858368.01	3199508.656		27733.04102	33348.51758	
0027_4-hydroxy-2-quinolinecarboxylic_acid_negative_M-H188p0353_7p68	521393.4248	439912.3066	296567.3438	783513.7344	3506989.955	942913.4619	2691756.466	3232438.324	906869672.7	1038091847	1103550206	1037461867	13618600.76	10628945.06	14046992.66	12014347.78	116859543.5	71178853.8	119659063.8	122544427.1	462137525.4	429733915.8	553658246.9	422903428.4	1243217.97	1283253.459	41665392.22	1235313.163	557652.3408	302935.7617	248987.4668	516843.8496	109099476.8	29913664.96	31346940.18	24830679.12	665459.0781	746849.7285	1785130.98	1247362.153	1930256.654	1568977.903	1994215.26	2114769.484	9013060.563	7019893.834	9647127.971	6315589.898	168006.6484	384656.0205	353780.417	272995.7881
0028_phenylalanine_negative_M-H164p0717_8p53	165592.543	1047800.816	2742601.051	740913.168	1160369.82	282955.4341	947438.7061	1142437.669	17304605.8	33716588.54	29032005.12	40631924.33	4822325.018	4812671.322	5212991.965	4127870.282	29360435.6	22482648.02	28107774.61	24783193.19	60098938.73	48543794.11	61623389.01	59524971.28	1082549.808	976733.2314	334620.9082	1065361.18	2609666.744	2080721.641	2674524.593	2426213.997	383405325.1	478277166.4	410412657.1	539191023.1	25388248.69	19749433.52	30005328.58	26617943.43	347037078.5	215833256.7	245213181.4	307152601.7	940074069.5	793551317.2	662083405.9	643362206.3	285766.5947	329127.3154	338806.9053	505094.415
0029_leucine_negative_M-H130p0873_8p87	91239.45605	657239.8262	2380731.88	276445.8564	35251.53125	122135.2041	72072.41895	95981.36035	708015.1797	813138.2578	828537.7158	1428853.42	59751.76758	23525.47363	163298.8174	91994.8916	310036.124	91677.02344	378922.3457	145033.8877	476017.4551	588157.4229	597620.3672	343370.21	123035.625	125888.7559	53889.73242	297202.2305	208460.0117	91983.33008	164997.5313	105844.1133	15696549.35	2689110.865	5257286.074	13759434.14	539744.1523	1221580.83	781893.5049	1301137.532	13678923.45	4386255.723	4846383.297	13228453.32	15756785.58	19702549.95	5651240.062	2816849.93	105124.3799	194740.9307	64038.75977	390398.6875
0030_norleucine_negative_M-H130p0873_8p88	91239.45605	657239.8262	2380731.88	285786.958	35251.53125	122135.2041	72072.41895	95981.36035	741374.2461	826743.8076	841629.4092	1428853.42	59751.76758	23525.47363	163298.8174	91994.8916	331452.4053	91677.02344	378922.3457	145033.8877	489740.3066	607965.083	597620.3672	362959.6865	123035.625	125888.7559	53889.73242	297202.2305	208460.0117	91983.33008	164997.5313	105844.1133	15753344.28	2698724.803	5280902.279	13811040.19	557176.502	1233148.96	781893.5049	1313470.871	13724162.83	4411229.416	4863023.889	13276249.04	15811230.16	19766481.62	5668099.14	2830872.495	105124.3799	206264.1748	64038.75977	390398.6875
0031_isoleucine_negative_M-H130p0873_9p25	139390.0786	560628.8706	1492310	430511.0068	112307.8696	153190.9224	109740.4272	135467.3545	604813.8018	657447.166	538592.7666	1063582.902	133609.1416	86747.15186	227196.5024	162257.0508	1052412.425	697299.6235	472835.1646	721499.9932	2563592.759	1237427.643	2738906.2	1417013.465	105590.9922	130872.8667	193298.1035	275070.0078	131404.5884	94664.40137	200079.7471	51060.66846	5728899.842	1394384.006	2424366.052	3400543.425	132401.3467	509506.4355	274306.5161	439651.5986	4866126.672	1339890.495	1359392.604	4312762.953	3485748.388	4863025.639	1647886.616	1299785.801	55748.58398	88138.36768	91600.83398	236864.7109
0032_proline_negative_M-H114p0560_10p44		8369.826172	366046.4824	22461.49023	20599.125	19013.19482	22026.5625	8894.646484	183207.9692	239130.8164	358472.2832	445494.9492	16441.02686	27690.19189	74208.26611	6228.395508	205504.168	102119.0244	124222.9438	90641.24658	178470.5015	127713.5791	382962.0464	177505.2642	7432.512695		33686.50488	23018.6543	26522.76172	8375.042969		8931.558594	5605165.187	1288908.724	2162536.271	557636.438	108786.96	165154.4502	339867.6167	387279.5386	4771430.459	1103773.992	934308.8662	2089267.662	1845571.261	1360349.025	675123.8838	508166.4541	8575.65625		8294.237305	14614.52979
0033_tyrosine_negative_M-H180p0666_11p36	138633.7349	122445.3838	1080963.75	174465.1387	119418.2651	140235.4482	46826.87354	129497.4121	294775.917	184987.2422	209414.0986	566580.502	106512.2241	85987.42773	128414.4126	128797.8872	147978.6172	333911.9473	102322.7334	104655.4316	226659.2451	263683.7231	327974.2432	224607.958	118447.1343	101453.3901	136566.8477	217436.2534	132658.1455	78134.28516	109008.0688	83530.22266	4016873.816	1128205.529	2341649.593	2918234.047	170012.8477	254867.7813	58233.8418	201775.4438	1095171.964	439768.8457	478457.1729	1265307.991	1719323.866	2343131.534	856338.6538	646371.7021	122922.7275	100015.1382	125792.4692	163481.9971
0034_shikimic_acid_negative_M-H173p0455_13p21	487114.165	501047.7363	564535.7964	679875.7129	627266.7734	403309.4072	546909.4683	453198.4629	909138.6226	24738266.41	23142730.04	29551019.41	440937.1323	571218.8188	546275.6094	688715.8521	477203.459	503771.2642	952541.5562	567107.9795	18935369.47	812519.2632	713779.2617	14077925.98	486376.2207	503966.1875	542085.6807	635118.7881	478767.7944	660752.2041	414634.8584	447925.9971	351344.2637	811142.8252	599618.1182	739364.2168	583261.0273	567923.6108	499218.3364	739849.4541	1161357.605	1109291.098	1388398.967	1422364.526	1105199.168	977817.791	1059073.819	871861.3867	470337.084	308882.3857	464610.7959	490069.0396
0035_N-methyl-glutamic_acid_negative_M-H160p0615_14p58	177678.605	185344.5205	126093.8926	109953.5322	71272.55859	151027.3569	109822.0127	141004.6875	99667.77344	365391.2314	448364.3389	590412.5664	178441.2905	108741.6572	85680.22266	90617.70557	121270.4097	40560.6416	91964.88184	247750.2129	277942.187	319850.127	376096.5034	204139.0918	113201.5762	158035.8628	150542.1128	92187.08301	84817.87109	140284.6758	119042.814	130457.0859	154823.4976	635866.6826	468494.9316	300297.3496	145086.9502	109537.3765	161448.228	183406.269	297196.8413	276228.5703	1271329.027	420849.5156	3202742.645	3948098.476	2205974.296	4407550.252	149877.2485	103662.9287	106212.3271	225693.9805
0036_adenosine_5monophosphoric_acid_negative_M-H346p0558_14p78																																	105672.3984	29573923.05	36573924.71	18504817.17					2289920.008	100858.5078	8845841.594	1283953.609	57502292.16	62153824.11	48421083	78629756.05				
0037_galacturonic_acid_negative_M-H193p0354_14p93	627964.21	763938.439	973390.1621	908624.1055	622659.4927	560385.1069	629854.0938	510686.8262	2998721.474	3357165.716	5110356.241	8492740.57	384502.9736	625091.0879	424485.0586	568934.6548	665983.1475	343113.0254	621175.0376	602599.1851	3233363.742	2953025.003	4663727.373	3015212.637	523907.1113	575253.9619	665807.0498	568135.9375	769945.3457	873276.8506	259153.0459	1073671.676	415427.9043	463895.4023	480765.1426	399880.5195	1132844.267	716478.4194	547167.6787	490509.3564	792916.3066	640767.8267	1225346.032	715388.6021	1325423.248	796235.0767	387656.8779	643886.4595	571490.0024	522544.7134	436552.6514	698798.0537
0038_glutamic_acid_negative_M-H146p0459_15p36	1270098.684	1590859.488	3909067.66	1688463.999	1125242.424	1480586.245	998705.749	1163729.48	1902172.442	1708474.875	1720389.569	2197203.792	1184667.214	1326985.335	1098799.024	1216245.107	1356022.636	1064026.861	1342646.525	1258769.434	1594679.999	1487852.121	1875284.887	1886500.763	1317327.226	1177037.354	1564186.063	1349653.029	1166996.648	1602979.903	1025357.017	1049552.182	45140008.35	12617947.67	30531315.14	3006925.063	1612503.599	1362050.892	1864829.927	1639779.531	11188214.95	3139139.53	3022199.244	3624348.511	12909713.29	2813389.852	2518432.511	3001142.096	1455426.084	1179077.389	1013002.382	1449953.621
0039_carnosine_negative_M-H225p0993_16p34			61060.10986	13503.39258		16123.19824	14536.4541		6511.468262	58111.40869	15875.00635	109152.7837	24978.5127		5599.67627	8589.176758				13552.93799	5446.771484	15702.29492	10795.91309			6913.638184		6145.681152				16937.04834	1106080.191	1026280.156	1260506.985	610179.2661							33948.82178		730579.459	530991.7358	192601.1372	803082.3018			9591.513672	5978.262207
