group	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_extr-ctrl--extr-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_extr-ctrl--extr-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_extr-ctrl--extr-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_extr-ctrl--extr-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-0d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-0d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-0d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-0d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-12d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-12d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-12d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-12d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-3d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-3d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-3d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-3d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-6d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-6d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-6d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-6d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-9d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-9d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-9d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-9d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-med-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-med-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-med-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_exudate-med-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-0d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-0d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-0d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-0d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-12d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-12d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-12d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-12d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-3d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-3d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-3d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-3d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-6d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-6d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-6d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-6d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-9d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-9d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-9d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-9d_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-med-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-med-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-med-ctrl-_	20190429_JJ_VB_BioSFA_Pttime_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_pellet-med-ctrl-_
0010_adenine_negative_M-H134p0472_2p23	98540.83594	214385.1563	165945.6563	314301.0625	194689.9063	137757.5781	221985.3438	226128.25	30310732	101916224	106217672	116468368	500636.625	454506.3438	740672.4375	699710.625	8054853	7340889.5	8782035	8717080	55008108	113733712	100021888	53216396	170488.5938	183106.0938	135349.4531	137275.375	203213.5781	160026.9688	173200.0313	139854.0313	710258240	88438152	100787816	64718056	403294.375	353542.3125	482232.0313	367563.8438	7729796.5	6888552	26723032	7786933	153467904	157241040	95629128	174314544	165532.8906	127809.8125	98088.35938	194640.8281
0011_xanthine_negative_M-H151p0261_2p39	231310.0625	552667.9375	508936.9063	153456.9063	85686.08594	229599.9219	69512.78125	88973.63281	129925.5547	482207.0938	435933.8438	666052.625	71491.65625	76513.67969	86978.57031	108649.7109	116879.4453	133747.9375	173295.875	108831.8281	336023.4688	546839.75	287358.6563	285746.5938	71109.63281	86991.39063	169904.7344	146875.7031	203346.9688	104131.7891	120952.3125	131348.6719	453190.5	796933.9375	919044.9375	652353.9375	103879.8125	118393.9453	115427.7422	58295.87109	126907.3828	101879.3047	209612.0313	239503.0625	346473.7813	243264.0469	326716.0625	440424.3125	240622.3281	153348.1563	63723.23047	100216.8203
0012_4-pyridoxic_acid_negative_M-H182p0459_2p53	29642.83398	52949.23828	39853.87109	32454.55273	160676.1094	36720.48047	140971.5313	174371.25	16516759	9609976	11100565	5963966	522016.8125	525722.75	556285.375	461566.5938	6168015.5	4397328	6665158	6344424.5	10973457	3688769.75	7531458.5	7917664	34517.36719	31762.41992	37300.71094	51148.8125	34637.44531	35092.77734	23471.6875	30230.32031	211890.5313	129337.7344	73607.11719	223829.1875	53489.13672	31681.04297	54942.28516	25939.75586	67698.0625	65118.77734	70797.64063	77573.9375	68582.64063	53037.09375	96009.0625	46657.77734	34127.81641	31107.50586	23629.9043	55715.29297
0013_mandelic_acid_negative_M-H151p0400_2p71	72827.96875	183492.9219	167808.5938	116618.0859	6372451	166078.7656	10195424	7047963	11850559	8251037	17920664	11550470	5986197	10779453	6956440.5	6446998	8798827	1295299.375	14119389	7734565.5	18257566	7516253.5	19036506	7936390	10141023	5321779	545463.1875	7332169	146221.5	104743.3047	88751.85156	182499.5781	284627.9063	153777.7656	124191.4922	115930.2031	243358.7188	255171.5	412107.75	490639.1563	348732.1875	392746.25	610100.3125	492645.0938	193904.9844	176422.6406	176506.0938	105043.9453	128617.6094	113037.2734	101326.375	126132.4844
0014_hypoxanthine_negative_M-H135p0312_2p76	151756.4375	221054.2656	118993.2344	147149.0313	90385.69531	104357.8984	99180.6875	102497.3125	1035597.063	8962711	14669115	16951600	126179.2578	102391.1172	92149.57031	112961.9453	261169.7813	161137.2969	282974.0938	255763.7031	3604956.5	6744573.5	7348953	2987554.5	139314.1719	84966.94531	96237.875	97166.88281	123616.1172	124799.8203	123891.7266	137788.4375	2126242.75	3165320.5	3249856.5	1889808.625	145127.1719	202838.7188	150069.2656	207652.3125	2725011.25	1719249.625	6267500	4260835	12694867	17182146	11427137	18222354	115011.5	132126.8125	125127.0078	205212.2344
0015_N-acetyl-leucine_negative_M-H172p0979_2p94	34702.68359	59402.83984	46057.42188	46189.05078	56554.02344	38618.47266	58585.63672	61911.6875	1623575.875	1616434.125	1711307.25	1975652.25	130525.5234	128314.4922	123938.7109	119149.4531	684229.75	620631.3125	595806.9375	619084.375	1283036.5	1032949.688	1645870.25	972110.6875	44451.73828	41945.375	40595.67188	52285.35156	32273.38867	46665.71094	45732.73828	41841.23828	261733.9688	175434.5469	120867.8281	120846.8125	41661.48047	43518.08203	41454.42578	40532.30469	87904.90625	63084.96094	78324.38281	73002.28125	99751.60938	88719.39844	98276.99219	85957.78906	46852.70313	41477.42188	37648.67969	39514.80859
0016_pterin_negative_M-H162p0421_3p36		18754.39258	17480.12109	25420.07813		19338.3457			67833.39844	58513.38281	65956	101472.9063					22107.23828	26241.43555	16970.99219	21685.67383	41908.24609	28455.74805	126668.4844	62531.80078								15365.74707	3134154.25	1619607.625	1447983.875	1034932.5	41524.30469	42207.01563	63152.71094	41393.46094	477813.7188	341044.9688	489729.4063	509100.9375	1566913	1457918.5	1142584.875	1930921.25				
0017_2-oxovaleric_acid_negative_M-H115p0400_4p08	66901.52344	92804.13281	85413.78125	97036.16406	117030.5625	97413.67969	88573.04688	105255.4141	43698496	46385952	37346164	32717944	81652	224078.25	160251.1719	92456.53906	433227.5313	3221719.75	432060.5938	205942.3906	9634048	3334244	16362419	11581435	115670.0859	195440.5469	110030.8984	603825.5625	75320.65625	98413.42969	92130.15625	58535.10156	611679.8125	3999020.5	3396321	2513640	91081.84375	105050.3828	67622.83594	78423.75781	219772.6719	130614.5938	81838.09375	202711.7344	2350737.75	1621847.75	930862.5	1825635.375	163409.9844	72357.86719	74745.58594	69994.92969
0018_formyl-methionyl_peptide_negative_M-H176p0387_4p50									5001695.5	3850237.5	4588843.5	4480527	103175.2344	87655.33594	86290.76563	64684.73828	652564	468951.7813	344404.3125	538754.0625	3064012	2380012	3613482.5	2652601									371068.3438	379063.6563	348183.75	721849.3125		13661.99512	36690.00391	30110.99023	348293.9688	264074.9375	241400.5781	274262.4688	310460.375	190598.3906	224604.4531	158279.6563				
0019_inosine_negative_M-H267p0735_5p05		296748.4688	131278.5156	245777.9063	217010.3906		85678.67969	71179.05469	201994.8281	230975.7813	317711.875	256319.0938	144237.7656	128346.6172	117991.1953	108267.2656	779162.125	533910.25	1067724.5	943009.8125	338979.1875	257999.4375	358522.6875	288048.9375	30102.39063	48827.62891		81393.32813	137677.5625	64310.94922	110410.5156	105491.0547	2500533.75	7578261.5	6389735	14395358	280733.3438	296205.0313	347885.7188	302772.9063	38513820	38971708	34013484	36612388	17177862	14746273	18888354	15740554	92199.17969	16219.76074	58787.69922	79796.1875
0020_nicotinic_acid_negative_M-H122p0247_5p25	56210.89453	77722.61719	51301.15234	64375.94141	76112.65625	46194.58594	47524.88281	52922.40234	304724.625	469883.625	603760.0625	549336	52158.31641	62281.69922	70888.57813	75238.24219	269246.5313	176067.6563	132052.4688	178514.7188	511300.1563	364124.125	581937.5625	352044.4688	52604.51172	50790.25781	66218.10156	50561.56641	40919.60938	43228.99219	42491.78516	41692.35547	122331.1641	64336.05859	55945.10547	73175.35938	46276.52344	51305.37891	49374.25781	55897.54297	49909.44922	46230.42969	53138.84375	56390.17188	73620.98438	80651.5	68295.91406	66865.89844	54081.34766	47909.57813	44728.87891	42444.23047
0021_34-hydroxyphenyl_lactic_acid_negative_M-H181p0506_5p51	29134.65625	35876.58594	86659.14844	254362.2656	141527.875	34627.19141	89004.625	115031.8516	15393714	9498560	10952307	9764950	171264.0469	169120.5781	165222.9844	147131.4375	677061.375	64056.32031	668911.5625	626109.4375	3594527.5	2910129.75	3610382.25	3042246	46706.66797	36284.70703	34927.61328	41912.50391	79599.89063	64751.79688	33347.85938	41594.21484	58856.84766	36652.72656	39302.94141	67489.78125	54249.51953	81057.47656	48069.38281	33474.03125	74178.5	62228.47656	167232.75	58423.08203	232411.8281	58407.40625	75049.61719	42404.27344	70460.25	35617.35938	37931.76172	29209.81836
0022_isonicotinic_acid_negative_M-H122p0247_5p58	56210.89453	77722.61719	51301.15234	64375.94141	76112.65625	46194.58594	47524.88281	52922.40234	304724.625	469883.625	603760.0625	549336	52158.31641	62281.69922	70888.57813	75238.24219	269246.5313	176067.6563	132052.4688	178514.7188	511300.1563	364124.125	581937.5625	352044.4688	52604.51172	50790.25781	66218.10156	50561.56641	40919.60938	43228.99219	42491.78516	41692.35547	122331.1641	64336.05859	55945.10547	73175.35938	46276.52344	51305.37891	49374.25781	55897.54297	49909.44922	46230.42969	53138.84375	56390.17188	73620.98438	80651.5	68295.91406	66865.89844	54081.34766	47909.57813	44728.87891	42444.23047
0023_n-acetyl-tryptophan_negative_M-H245p0931_6p00								15596.22266	1497854.25	740713.5	727940.5	593404.4375	25035.18945	19417.95313	16478.19531	20630.28906	148666.9063	42882.87109	137997.5625	130241.4453	410728.9375	290815.75	398484.625	363345.3125	17360.37305	12542.62012		14395.84277				12804.91113					15191.58496	12591.63379		13159.4043	20410.01367	20660.60156	22440.8125	19959.80273	19396.98633							12026.41699
0024_N-acetyl-glucosamine_negative_M-H220p0826_6p54	19225.32617	23195.00391	18028.25781	20680.03125		21127.57813	12711.15723	17290.77344	196094.5313	388638.375	430178.5625	1034511.063	20081.75	20794.06445	20178.82031	13549.09766	34703.23047	25700.78711	33185.19141	29573.16602	434938.0625	383747.4375	357549.2188	296031.9063	18413.54688	27300.45703	18151.61523	11914.43457		11817.98242	17872.32422	23348.16602	49749.07422	127128.1328	51851.5	43878.48047	12148.53125	15680.44141	21577.3418	17217.24023	23994.09961		81349.64844		70328.65625	51444.36328	161415.4844	139804.9688		16741.38672	17517.65234	
0025_pantothenic_acid_negative_M-H218p1034_6p55	47442.18359	121647.9844	67195.16406	61848.55078	109968.7344	43054.09375	90088.91406	79966.44531	30851248	21863766	24796286	27128216	183692.1719	174377.9688	158562.4688	145782.8438	2128997.25	363964.3125	1760256	2360601.5	10521822	5961436.5	9966843	7123230.5	72515.36719	61869.01172	56999.44141	55003.42188	40321.15625	45677.17188	18374.65234	31007.26758	113283.1484	94400.9375	70478.96875	226699.4844	60313.20703	57402.98047	60360.36328	62776.63281	270314.1563	163569.5469	259163.2031	284285.75	239576.625	163850.2656	129879.9453	61768.74609	34828.49609	42852.28906	35012.95313	60002.17578
0026_N-acetyl-mannosamine_negative_M-H220p0826_6p66	19225.32617	23195.00391	18028.25781	20680.03125		21127.57813	12711.15723	17290.77344	196094.5313	388638.375	430178.5625	1034511.063	20081.75	20794.06445	20178.82031	13549.09766	34703.23047	25700.78711	33185.19141	29573.16602	434938.0625	383747.4375	357549.2188	296031.9063	18413.54688	27300.45703	18151.61523	11914.43457		11817.98242	17872.32422	23348.16602	49749.07422	127128.1328	51851.5	43878.48047	12148.53125	15680.44141	21577.3418	17217.24023	23994.09961		81349.64844		70328.65625	51444.36328	161415.4844	139804.9688		16741.38672	17517.65234	
0027_4-hydroxy-2-quinolinecarboxylic_acid_negative_M-H188p0353_7p68	41165.71875	51439.04688	54541.51953	59619.19922	147493.6875	54848.17188	130925.5313	131103.5781	34893072	38111516	42083592	39816280	599184.0625	450422.8438	643412.75	581762.3125	4944025.5	2998144	5297127	5123912	18434128	18569872	22560222	16144428	65582.60156	77137.64063	2086643.125	68845.78906	39778.16016	47917.78906	35419.83203	37902.45313	3789881.75	1189200.5	1418407.375	1067472.375	50180.14063	46074.00391	80411.82031	69540.6875	97267.38281	94931.39063	127888.8125	106319.6172	400864	286333.5	379360.875	266891.7188	34850.57422	73129.74219	37635.27734	43779.46094
0028_phenylalanine_negative_M-H164p0717_8p53	21173.9375	98904.10938	185457.9531	60115.63281	75387.52344	29858.79883	62221.23047	91487.14063	1095055.75	2118694	1776595.5	2610440.25	372635.0313	356382.7188	366025.9375	283140.875	1897332.5	1459247.5	1654869.125	1669743.875	3937829.25	3259501.75	3952028.5	4045504	84796.15625	77615.76563	34598.82031	89359.75781	161154.2344	157284.2813	204892.8438	203314.8281	20023998	25471736	22888786	29472026	1708452.125	1257823.5	1917496	1895498.625	22210618	13820604	15267668	20601630	52161940	46234252	36350344	37636580	30401.02734	27879.82031	31010.73242	35922.71094
0029_leucine_negative_M-H130p0873_8p87	15594.30762	46244.64844	171679.1719	37534.00781	18830.53711	22909.50977	17299.5	18309.81445	41189.85156	51069	43981.85547	65094.75391	15390.94336	12202.25488	20443.75586	21958.45117	31797.70898	15175.92285	31651.75977	21096.55273	34895.56641	39059.71484	58983.99609	29604.50781	29544.61719	18706.7832	15832.60449	24962.03711	29469.23633	19037.16602	21098.625	17110.57031	910800.3125	177331.7188	312247	841761.875	65657.61719	85974.88281	59363.02734	86252.27344	853792.3125	262635.3125	293337.2813	832085.5625	945725	1234939	400211.9688	196863.5156	26157.63281	22127.33203	15287.30371	33073.16797
0030_norleucine_negative_M-H130p0873_8p88	15594.30762	46244.64844	171679.1719	37534.00781	18830.53711	22909.50977	17299.5	18309.81445	41189.85156	51069	43981.85547	65094.75391	15390.94336	12202.25488	20443.75586	21958.45117	31797.70898	15175.92285	31651.75977	21096.55273	34895.56641	39059.71484	58983.99609	29604.50781	29544.61719	18706.7832	15832.60449	24962.03711	29469.23633	19037.16602	21098.625	17110.57031	910800.3125	177331.7188	312247	841761.875	65657.61719	85974.88281	59363.02734	86252.27344	853792.3125	262635.3125	293337.2813	832085.5625	945725	1234939	400211.9688	196863.5156	26157.63281	22127.33203	15287.30371	33073.16797
0031_isoleucine_negative_M-H130p0873_9p25	17440.16016	46686.00391	114899.0547	30795.61523	23779.88672	22186.11914	13978.5498	16464.17383	34914.48828	39325.48828	36340.13281	64746.74609	20622.33008	19945.50195	24929.07813	15573.47461	63466.83984	56051.88672	30123.58984	54601.83984	173996.7813	92175.57813	196327.0625	99871.88281	24738.02344	19749.67188	21510.02539	25463.3418	19153.33203	20461.60352	20503.42773	12233.99414	370762.25	91546.50781	170671.375	187254.8438	18149.17578	34391.73438	21273.68164	34033.43359	334965.2188	73766.44531	102791.4531	274665.5938	209664.125	291897	104536.6641	76834.38281	13753.52344	18180.81445	12712.11328	28208.58398
0032_proline_negative_M-H114p0560_10p44		8369.826172	34547.99609	13016.03223	10592.22168	11405.93848	8468.052734	8894.646484	18147.5625	16553.90625	24826.875	31519.26367	10626.82422	10533.24219	13600.16602	6228.395508	22044.64648	19600.68359	15165	17175.5625	21407.65039	18264.78516	36694.00781	19227.0293	7432.512695		9007.899414	14655.69043	9406.583008	8375.042969		8931.558594	411474.8125	101218.4375	153429.4531	49751.05469	15705.9248	18682.45313	36361.57422	37607.71094	350624.5313	83615.89844	74795.625	179888.5938	146139.9219	99894.16406	62029.90234	55479.49609	8575.65625		8294.237305	7332.375977
0033_tyrosine_negative_M-H180p0666_11p36	12270.08008	17907.49219	101093.4453	21830.72852	15394.66504	13234.47168	10292.12891	17724.78906	19682.43359	20183.45117	17720.91016	41816.51953	11646.95605	17173.26172	13207.58398	16181.40918	14960.81836	32300.65234	13753.78223	13514.77539	17594.94141	19240.25195	25229.80078	16140.46484	14141.60449	16229.76172	18703.13867	19503.56836	16651.10352	13547.66504	12213.31055	17071.2793	325267.4375	91893.29688	194646.0156	257888.9844	17059.48242	22926.26563	11948.88965	23241.89648	102830.3125	37063.85938	34912.10938	107053.3203	159093.2813	202916.0469	74377.88281	60884.07813	13615.04883	13772.50293	13800.24805	12869.85742
0034_shikimic_acid_negative_M-H173p0455_13p21	45804.39453	53041.96484	49092.64844	59177.46484	52080.66406	50415.17188	55007.08203	52599.76172	70960.19531	2250536.75	2138747.25	2548965	49229.67188	51490.97656	53498.15234	59296.62109	45048.13281	45219.40234	53971.59375	59823.20313	1738450.25	57145.34766	53268.48438	1296636.75	55841.83203	57596.07813	78453.86719	51692.40625	42016.3125	71472.95313	51039.0625	53731.02344	36707.25	95950.72656	59775.65234	71305.75781	59141.4375	41155.80469	51680.58594	55938.69922	74066.64844	75569.41406	106733.1328	80733.33594	142166.8281	83252.39844	107670.1406	80473.33594	75474.92188	42158.25	42201.8125	53155.87109
0035_N-methyl-glutamic_acid_negative_M-H160p0615_14p58	13697.84473	12969.05078	13667.40039	12272.47461	17060.85352	16855.83008	15793.74023	14636.34082	17282.40039	43183.16797	64854.55469	74051.10938	13292.69238	11812.12109	12718.3584	12831.17871	12723.17285	13365.08789	13444.26172	17289.43164	37950.18359	39996.54297	43937.45703	29840.75977	16265.89551	15622.42285	15668.83984	13112.6748	12362.19531	13043.50586	14728.81152	16202.64258	16042.30273	73095.05469	56402.14063	41087.86328	14018.37305	12565.60742	12770.69434	14382.45215	42524.36719	44156.62109	120319.1172	45184.04297	290593.75	390325.6563	229715.5781	427212.5625	14310.92676	16645.71484	12424.67285	15864.17383
0036_adenosine_5monophosphoric_acid_negative_M-H346p0558_14p78																																	105672.3984	897331.1875	1125316	643804.1875					149514.6563	100858.5078	359541.5938	124516.3047	1859695.875	2093714.75	1537881.5	2515946.25				
0037_galacturonic_acid_negative_M-H193p0354_14p93	21559.99414	23618.78125	28309.66211	36803.99609	25635.97852	21536.46289	23111.52539	21088.98438	82275.39063	135934.0469	167747.2188	292806	15599.35352	24310.375	22122.125	20561.27344	24995.42969	19090.03125	22178.42773	27292.29102	121710.6172	114545.6484	175001.0625	95257.17188	20479.26758	20029.2793	21886.88867	23702.89063	21844.82031	22847.12695	12884.26563	28183.29297	23406.29297	25847.33008	26595.49219	16677.10352	29507.86914	25305.48828	22782.0293	20013.56445	28522.07227	24252.39648	33578.26953	36549.63281	69818.84375	43793.45313	17613.99805	31594.09766	20914.24805	17800.32227	16595.80664	21871.16016
0038_glutamic_acid_negative_M-H146p0459_15p36	117950.4609	156445.4219	482799.375	141959.4531	101868.2969	148945.1563	111719.25	139848.6563	164345.0156	144954.6719	147482.8438	225116.25	128352.2813	121494.4766	139703.9219	114548.4141	132278.375	102343.1875	131216.875	124159.8594	130961.8281	149537.5625	172026.2969	157842.5938	121965.8359	117762.3359	148724.1094	124423.8906	117610.7734	146666.2031	114348.4453	111742.7734	6781108	1762213.75	4601234	372265.3125	148242.2813	129568.0156	188957.3438	186775.6406	1511582.25	337331.875	352735.5313	386694.3125	1819110.875	358007.25	272298.625	375491.9375	130664.5234	109467.7813	103815.8516	158568.5469
0039_carnosine_negative_M-H225p0993_16p34			9777.824219	6938.923828		8905.548828	14536.4541		6511.468262	17604.42969	7984.304199	14296.24805	15191.80664		5599.67627	8589.176758				6949.989746	5446.771484	7857.592773	10795.91309			6913.638184		6145.681152				8888.270508	181474.8906	156330.4688	188159.1875	91738.80469							16836.4668		122004.9375	88933.40625	32107.8125	118666.1016			9591.513672	5978.262207
